text,intent
Get all reviews in the Crashes and Bugs category,get_reviews_by_category
Get all reviews in the User Feedbacks category,get_reviews_by_category
What do users say about Ads?,get_reviews_by_category
Can I see reviews about User Feedbacks?,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
List all General Topics related feedbacks,get_reviews_by_category
Show me reviews about Ads,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Show me reviews about User Feedbacks,get_reviews_by_category
Can I see reviews about General Topics?,get_reviews_by_category
Show me reviews about Updates,get_reviews_by_category
What do users say about Crashes and Bugs?,get_reviews_by_category
List all Crashes and Bugs related feedbacks,get_reviews_by_category
Can I see reviews about User Feedbacks?,get_reviews_by_category
Retrieve comments related to Crashes and Bugs,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
What do users say about Premium Features?,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Find reviews under Premium Features,get_reviews_by_category
Display all Crashes and Bugs feedback,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
Show me reviews about Crashes and Bugs,get_reviews_by_category
Retrieve comments related to User Feedbacks,get_reviews_by_category
Get all reviews in the General Topics category,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
Can I see reviews about General Topics?,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Display all Updates feedback,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
Get all reviews in the Crashes and Bugs category,get_reviews_by_category
Show me reviews about Premium Features,get_reviews_by_category
Get all reviews in the Ads category,get_reviews_by_category
List all User Feedbacks related feedbacks,get_reviews_by_category
Can I see reviews about Ads?,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
What do users say about Crashes and Bugs?,get_reviews_by_category
What do users say about Premium Features?,get_reviews_by_category
Retrieve comments related to Premium Features,get_reviews_by_category
What do users say about Ads?,get_reviews_by_category
Find reviews under Ads,get_reviews_by_category
Show me reviews about Premium Features,get_reviews_by_category
Retrieve comments related to General Topics,get_reviews_by_category
Get all reviews in the General Topics category,get_reviews_by_category
Display all Crashes and Bugs feedback,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
Display all User Feedbacks feedback,get_reviews_by_category
Display all General Topics feedback,get_reviews_by_category
Get all reviews in the Updates category,get_reviews_by_category
Show me reviews about Updates,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
List all Premium Features related feedbacks,get_reviews_by_category
Retrieve comments related to User Feedbacks,get_reviews_by_category
Can I see reviews about Ads?,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
Display all Premium Features feedback,get_reviews_by_category
Get all reviews in the Ads category,get_reviews_by_category
Can I see reviews about Crashes and Bugs?,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Show me reviews about User Feedbacks,get_reviews_by_category
Get all reviews in the Premium Features category,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Can I see reviews about Updates?,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
List all Crashes and Bugs related feedbacks,get_reviews_by_category
Get all reviews in the General Topics category,get_reviews_by_category
Can I see reviews about User Feedbacks?,get_reviews_by_category
Get all reviews in the Crashes and Bugs category,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
Retrieve comments related to Premium Features,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
Can I see reviews about Crashes and Bugs?,get_reviews_by_category
Find reviews under Updates,get_reviews_by_category
Find reviews under Premium Features,get_reviews_by_category
Display all User Feedbacks feedback,get_reviews_by_category
Can I see reviews about General Topics?,get_reviews_by_category
Display all User Feedbacks feedback,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
Get all reviews in the Crashes and Bugs category,get_reviews_by_category
Retrieve comments related to Premium Features,get_reviews_by_category
Find reviews under Ads,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Get all reviews in the Ads category,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
List all Updates related feedbacks,get_reviews_by_category
Get all reviews in the Crashes and Bugs category,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
Can I see reviews about Crashes and Bugs?,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
Show me reviews about Premium Features,get_reviews_by_category
Get all reviews in the Crashes and Bugs category,get_reviews_by_category
Retrieve comments related to General Topics,get_reviews_by_category
Can I see reviews about Crashes and Bugs?,get_reviews_by_category
Retrieve comments related to Crashes and Bugs,get_reviews_by_category
Get all reviews in the Premium Features category,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Can I see reviews about Ads?,get_reviews_by_category
List all Updates related feedbacks,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
Can I see reviews about General Topics?,get_reviews_by_category
Can I see reviews about General Topics?,get_reviews_by_category
Retrieve comments related to Updates,get_reviews_by_category
Find reviews under Ads,get_reviews_by_category
Retrieve comments related to Premium Features,get_reviews_by_category
List all Premium Features related feedbacks,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Display all General Topics feedback,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Show me reviews about General Topics,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
Get all reviews in the Ads category,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Display all Updates feedback,get_reviews_by_category
List all Crashes and Bugs related feedbacks,get_reviews_by_category
Show me reviews about Ads,get_reviews_by_category
What do users say about User Feedbacks?,get_reviews_by_category
Show me reviews about Crashes and Bugs,get_reviews_by_category
Show me reviews about General Topics,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Show me reviews about General Topics,get_reviews_by_category
Can I see reviews about Updates?,get_reviews_by_category
Find reviews under Updates,get_reviews_by_category
Show me reviews about Ads,get_reviews_by_category
List all Ads related feedbacks,get_reviews_by_category
Get all reviews in the User Feedbacks category,get_reviews_by_category
Show me reviews about Premium Features,get_reviews_by_category
Get all reviews in the Premium Features category,get_reviews_by_category
What do users say about Premium Features?,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
What do users say about Crashes and Bugs?,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
Retrieve comments related to Updates,get_reviews_by_category
Show me reviews about Crashes and Bugs,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
List all Premium Features related feedbacks,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
Can I see reviews about Ads?,get_reviews_by_category
Show me reviews about User Feedbacks,get_reviews_by_category
Show me reviews about Crashes and Bugs,get_reviews_by_category
List all General Topics related feedbacks,get_reviews_by_category
Can I see reviews about Updates?,get_reviews_by_category
List all Updates related feedbacks,get_reviews_by_category
Retrieve comments related to Crashes and Bugs,get_reviews_by_category
Show me reviews about General Topics,get_reviews_by_category
Find reviews under General Topics,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Retrieve comments related to User Feedbacks,get_reviews_by_category
Display all Updates feedback,get_reviews_by_category
List all Ads related feedbacks,get_reviews_by_category
Display all User Feedbacks feedback,get_reviews_by_category
What do users say about Ads?,get_reviews_by_category
Find reviews under Crashes and Bugs,get_reviews_by_category
Show me reviews about User Feedbacks,get_reviews_by_category
What do users say about Crashes and Bugs?,get_reviews_by_category
Get all reviews in the Premium Features category,get_reviews_by_category
Get all reviews in the User Feedbacks category,get_reviews_by_category
Show me reviews about User Feedbacks,get_reviews_by_category
Show me reviews about Ads,get_reviews_by_category
Show me reviews about User Feedbacks,get_reviews_by_category
Get all reviews in the Updates category,get_reviews_by_category
Display all Updates feedback,get_reviews_by_category
What do users say about Ads?,get_reviews_by_category
Display all Premium Features feedback,get_reviews_by_category
Show me reviews about Ads,get_reviews_by_category
Find reviews under User Feedbacks,get_reviews_by_category
Show me reviews about Ads,get_reviews_by_category
Show me reviews about Premium Features,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
Display all User Feedbacks feedback,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
Retrieve comments related to Ads,get_reviews_by_category
Can I see reviews about User Feedbacks?,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
Display all Crashes and Bugs feedback,get_reviews_by_category
Can I see reviews about Crashes and Bugs?,get_reviews_by_category
Display all Updates feedback,get_reviews_by_category
Get all reviews in the User Feedbacks category,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
Display all User Feedbacks feedback,get_reviews_by_category
List all General Topics related feedbacks,get_reviews_by_category
Retrieve comments related to User Feedbacks,get_reviews_by_category
Get all reviews in the Ads category,get_reviews_by_category
List all Premium Features related feedbacks,get_reviews_by_category
Can I see reviews about User Feedbacks?,get_reviews_by_category
Can I see reviews about Premium Features?,get_reviews_by_category
List all User Feedbacks related feedbacks,get_reviews_by_category
Display all Ads feedback,get_reviews_by_category
List all Ads related feedbacks,get_reviews_by_category
Retrieve comments related to User Feedbacks,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
Can I see reviews about Crashes and Bugs?,get_reviews_by_category
What do users say about General Topics?,get_reviews_by_category
List all General Topics related feedbacks,get_reviews_by_category
What do users say about Ads?,get_reviews_by_category
Get all reviews in the Premium Features category,get_reviews_by_category
What do users say about Updates?,get_reviews_by_category
Retrieve comments related to Premium Features,get_reviews_by_category
Can I see reviews about General Topics?,get_reviews_by_category
Get all reviews in the User Feedbacks category,get_reviews_by_category
Can I see reviews about User Feedbacks?,get_reviews_by_category
